title,url,type,date,content
Heavy trading volumes lift Shoppers Stop stock to fresh record high for second day,https://www.moneycontrol.com/news/business/markets/heavy-trading-volumes-lift-shoppers-stop-stock-to-fresh-record-high-for-second-day-12820333.html,general," September 12, 2024 / 14:21   ","Shares of Shoppers Stop were buzzing in trade once again, as heavy trading volumes in the counter took it to a new record high on September 12. After posting a stellar 9 percent jump in the previous session, the stock rose another 6 percent intraday to a new peak of Rs 943.4 today. Although some profit booking seeped in the counter after its steep upmove, pulling it off its record high, the stock still managed to hold on to much of its day's gains. At 2.12 pm, shares of Shoppers Stop were trading at Rs 906.10 on the NSE. Trading volumes in the counter were strong for yet another session as six lakh shares already changed hands so far, higher than the one month daily traded average of two lakh shares. The trading volumes were much higher in the last session which saw 20 lakh shares change hands. Follow our market blog to catch all the live action Tracking the sharp spike in volumes, the stock exchanges--the BSE and NSE have also sought clarification from the company on share volume movement. Last month, Shoppers Stop unveiled a strategic partnership with Hollywood makeup brand Max Factor, marking Max Factor’s entry into the Indian market through a collaboration with House of Beauty and Shoppers Stop. “This collaboration with House of Beauty is a major milestone, leveraging Shoppers Stop’s vast retail network and loyal customer base,” the company stated. The stock has also been on a roll in the past month, delivering over 20 percent gains in the period. Disclaimer: The views and investment tips expressed by investment experts on Moneycontrol.com are their own and not those of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions. "
Democratising Investing: Share.Market Levels the Playing Field with Stock Collections,https://www.moneycontrol.com/news/brand-connect/democratising-investing-share-market-levels-the-playing-field-with-stock-collections-12818316.html,general," September 12, 2024 / 15:22   ","The Indian stock market surged to an all-time high on 30th Aug, with the Nifty 50 closing at 25,235. This is no ordinary bull run. According to several experts, India is being considered the best long-term equity market globally. Driving this bull market is the confluence of factors: growing retail participation, robust domestic demand, demographics of an aspirational population, digitisation that democratizes access, the strong India Inc growth story, and enthusiastic fund flows. Fortunately, industry bodies have done a great job of educating the public, resulting in record numbers of retail investors. Demat accounts have crossed 16 crores, with over 42 lakh new accounts added in June 2024 itself. Investors have also begun to understand that the earlier they begin their investments, and the longer they stay invested, the better their returns look over time thanks to the compounding effect. In fact, recent data shows that 83% of new investors who have registered in the past three years are under the age of 40. While this is great news, it is also true that there is a lot of untapped potential.Â  A recent SEBI study shows that just 27% of Indiaâ€™s population is considered financially literate, which means that many novice investors struggle to navigate the markets often due to paucity of time or lack of skill set. The reality of Indian markets is that even seasoned investors struggle to stay ahead. With over 5,000 listed companies, the sheer volume of information, the constant fluctuations in stock prices, and the technical jargon can easily prove overwhelming, especially for those just starting out. Ultimately, it's not just about finding access to reliable information, but having it presented in a way that is clear, actionable, and relevant. Retail investors, therefore, need tools that simplify investments and help them make informed decisions without spending hours on research and analysis. They need a trusted partner that not only provides them with accurate data but also interprets that data in a way thatâ€™s easy to understand and apply. A True Leveling of the Playing Field: Democratising Investment with Share.Market Recognizing these challenges, Share.Market, a product of PhonePe, has set out to democratise investing by leveling the playing field for retail investors with the right information, insights, and a user-friendly platform. Share.Market believes the foundation for an investment journey begins with user comfort, and the platform creates this comfort through features that cater to investors new and experienced, large and small, alike. One of the standout features of Share.Market is its Stock Collections. These pre-built screeners are thoughtfully curated by the Share.Market Research team and are designed to help investors navigate the vast universe of stocks with confidence. Each collection is based on different themes and strategies, utilising a variety of indicators - fundamental, technical, factor-based, and F&O-based, to filter and present stocks that meet specific criteria. These collections give investors a starting point to carry out further research, which can be aided by factor analysis for each stock. If you are looking for a list of stocks in momentum, or stocks which are undervalued, or may be which have been seeing buildup in long positions by other investors, you have it all. What makes these collections particularly valuable is that they are regularly updated to reflect the ever-changing market, ensuring that you always have access to the most relevant and up-to-date information. Share.Market also works hard to introduce new collections based on market trends and investor needs, making it easier for you to find opportunities that align with your specific goals. Sector-Based Opportunities: A Tailored Approach Beyond Stock Collections, Share.Market offers you the ability to explore opportunities by sector. With over 20 sectors to choose from: ranging from Banking and Financial Services to Pharmaceuticals, Telecommunications, and many more. This sector based filter allows you to tailor your portfolio to focus on the industries that you understand and believe in. Whether you're bullish on the future of technology, confident in the growth of consumer goods, or see potential in renewable energy, Share.Market makes it easy to build a diversified portfolio that reflects your views on different sectors of the economy. By offering this level of customization, Share.Market ensures that investors are not just buying stocks, but are building portfolios that resonate with their own financial strategies and market outlooks. Discovering a User-Centric Investment Journey At the heart of Share.Market's commitment to democratizing investing is the creation of a user-centric platform that simplifies the entire investment journey. The Discover page on the Share.Market app and website is designed with the user in mind, providing a comprehensive overview of available investment opportunities. Whether you're interested in Stocks, Exchange Traded Funds (ETFs), F&O, IPOs, or research-based WealthBaskets, the Discover page offers a complete catalogue of financial products in one convenient location. A key feature of the Discover page is the search bar at the top, which allows experienced investors to quickly find the investments they are looking for. The page also allows you to filter investment choices for particular sectors, across capitalisation, giving you a single view of all the opportunities available to you. For those who are just starting out or want to expand their knowledge, Share.Market also includes a Learning Center. This section is filled with high-quality videos and resources that answer common questions and provide valuable insights, helping beginners build their financial literacy and confidence. Harnessing the Power of Early Investment Investing early is one of the most effective ways to build wealth over time, and the longer you stay invested, the more time your money has to grow. Share.Market is committed to helping investors, both new and experienced, take full advantage of this principle by ensuring that you have access to actionable insights, and a user interface that makes taking action both intuitive and easy. As India progressesÂ  towards becoming a $5 trillion economy, you stand at the cusp of a once-in-a-lifetime opportunity to leverage the country's growth to power your own financial future. What's more, with Share.Market, you have the tools and information you need to do so. Whether you're just starting out or looking to optimize your portfolio, now is the time to get involved. Don't miss out. Download the Share.Market app today and unlock a world of investment opportunities that take you ever closer to achieving your financial goals and ambitions. Author: Sujit Modi ,Chief Investment Officer(CIO), Share.Market Moneycontrol Journalists were not involved in the creation of the article.Â  "
"How does 30 year old Sameer holiday at multiple countries with his wife every year, while paying his home loan?",https://www.moneycontrol.com/mc-buzz/how-does-30-year-old-sameer-holiday-at-multiple-countries-with-his-wife-every-year-while-paying-his-home-loan-article-12809979.html,general,,"We've all dreamed of a life where we can take lavish holidays, own our homes, and have enough investments to give our kids a great education, and ourselves a glowing retirement. And while these visions are great for the vision board, they also need some effective real world actions to bring them to fruition.Â  For most of us, when we think of earning more, we are limited by our jobs. Even if you're a top performer with a stellar record, a promotion each year is unlikely, and not something you can realistically factor into your financial plans. Moonlighting on the side is also out of the question for most people in their 30s â€“ whether its corporate policies, or it being the decade when you're already pushing yourself to the limit anyway.Â  As you've probably guessed, the third, and most reliable option is a good investment strategy. For most new investors though, even the words 'investment strategy' can prove stressful. The great news is that they don't need to be.Â  In this article, we're covering 7 common sense strategies that can give your income (and your financial plan) a serious boost. In order to make these strategies even easier to understand and apply, we're going to use the example of someone just like you.Â  Sameer Mehta is a 30 year old software consultant who is on the high potential track at his job at an MNC. He has recently married his college sweetheart, and isÂ  travelling the world with her. He also bought a home this year, and wants to pay it off before the age of 40. As someone who is indebted to his parents for his education, he wants to ensure that, he too, can provide for an excellent education for his children. Of course, he's been advised to start saving for retirement right away, and is already dreaming of a glowing retirement period when he and his wife, free from the encumbrances of jobs and responsibilities, can indulge in hobbies and interests, as well as take in the frequent trips abroad.Â  Let's see how we can help Sameer make the most of his investment potential during his 30s, so he can achieve all he dreams of.Â  Strategy #1: Set Clear Financial GoalsÂ  Since Sameer has several goals (paying off a home loan, funding childrenâ€™s education, and securing a comfortable retirement), as a first step, he needs to get clear on his goals, and the monetary numbers associated with them. For most people, the problem begins with coming up with the right number. While he can estimate what these things will cost at today's prices, how could Sameer possibly know, with accuracy, how much his retirement will cost 30 years from now?Â  For this, Sameer needs to account for inflation.Â  While he can't accurately predict the future (no one can!), he can look to the past for clues. If we look at this chart, we can see that India's consumer inflation rate is at a comfortable 3.54% in July 2024. The highest peak on this chart is Nov 2013, when the inflation rate hit a high of 12.17%. However, for the purpose of planning, you're better off looking at the average and mean. Even if Sameer doesn't have a calculator handy, he can see at a glance that we've spent more time between 6-8% inflation than outside of it. Let's say he uses these numbers to define his inflation range. He already knows how much moneyÂ  a comfortable retirement, or his children's education will cost at today's prices. He then uses this simple inflation calculator to arrive at his target - for both ends of his inflation range. We encourage you to give it a try too - the results are bound to be enlightening.Â  While these numbers look very daunting, now that Sameer knows what the numerical value of his goals are, he can decide which of his goals matter most to him, and can prioritise accordingly.Â  Strategy #2: Live Beneath Your MeansÂ  Like most 20 year olds, Sameer was always short of money because his first salary was a small one. Back then, he knew down to the last Rs 100, how much he had spent and where. But since his last two promotions, money hasn't been so tight, and neither has Sameer's monitoring of his expenditure.Â  This actually works in Sameer's favour because when he looks at his spending critically, he is sure to find pockets that he can tap into - places where he is spending more than he should. Also, Sameer knows that budgeting doesn't need to be difficult, or time consuming. Most banks offer spend analysis tools that allow him to easily identify areas in his spending that need adjustment. Routing these savings into investment is also made easy through opening a Demat account.Â  Sameer also needs to understand his debt. Instead of allowing some of his credit card purchases to roll over to the next month, if he disciplines himself to paying the credit card bill in full each month, he pays zero interest. Plus, he trains himself to spend within his means. In the same vein, if he makes regular prepayments into his home loan, or if he asks the home loan provider to increase his EMI, he is able to realise incredible savings in interest. So much so, that Sameer loves asking for the amortisation chart before and after he makes the payments, for the joy of looking at how much interest each prepayment saves him!Â  These are easy steps you can take too. Use your bank's spend analysis tool, or look for one online that allows you to upload your bank and credit card statements. Then, look critically at your credit card spending, and train yourself to pay more of the credit card bill each month, till you get to the point where you're paying it in full. Your future self will thank you.Â  Remember: no saving is too small. Especially when you invest it.Â  Strategy #3: Leverage the Power of CompoundingÂ  By now, Sameer has been advised by numerous people that the earlier he starts investing, the better. However, Sameer hasn't done the math himself. Let's look at his numbers. Let's assume he wants to retire at 60.Â  If he begins investing at the age of 30, with just Rs 10,000 per month, invested in an instrument that gives him a return of just 8%, by the time he's 60, he'll be sitting at a corpus of Rs 1.50 Crore. If he starts at the age 35, that number drops to Rs 95.74 Lakhs. At 40, it drops to just Rs 59.29 Lakhs and at 45, we're down to just Rs 34.85 Lakhs.Â  That's the power of compounding.Â  Now let's say he's invested wisely, and is earning a return of 10% (which beats his inflation range), then these numbers look even better. If he begin at age 30, he's looking at a corpus of Rs 2.28 Crore, and starting at 45, we're down to just Rs 41.79 Lakhs.Â  Strategy #4: Start Small and Grow as You GoÂ  You'll notice that at an ROI of 8%, the difference between investing at age 45 and 30 is 4.3x. At an ROI of 10%, that number jumps to 5.45x. That's the power of product selection.Â  For Sameer, choosing the right products can be daunting when he's swimming in a sea of information online. Choosing the right investments, by listening to the right advice can make a significant difference, as we've seen from the example above. While building his financial literacy will take time and experience, he can still make a good start by choosing reliable experts.Â  Once Sameer has more experience under his belt and is seeking diversification, Research Ideas available with his stock broker cover Equity Fundamentals, Technical, Currency and Derivatives, which can give himthe edge when investing across financial asset classes. However, if Sameerâ€™s looking for a more hands-off approach to investing, the Stock baskets can help him identify and invest in theme basedtheme-based portfolios that are backed by extensive technical and fundamental analyses.Â  Strategy #5: Create Multiple Income StreamsÂ  While Sameer is happy with a strategy that gives him growth (which is usually the main point of an investment strategy), he also needs to prioritise income producing investments that can supercharge his growth strategy and set off multipliers where his income is concerned.Â  Income producing investments - be they dividend paying stocks, or bonds, or InVITs and REITs, or corporate deposits, or even mutual funds that pay consistent income at regular intervals; leveraging these can help Sameer create incredible multipliers long term.Â  Fortunately, all of these asset classes are available through tools with his stock broker, which gives him the additional convenience of checking in on his investments from anywhere, and at any time. With a little discipline, if he routes his investment income back into other growth and income generating investments, he's setting into motion a massive multiplier effect where each year, he's better able to beat inflation, and create additional income streams.Â  This positive feedback loop creates true financial freedom. Now Sameer can realistically plan to take an annual holiday abroad, without disturbing his investments. He can now be confident that he can afford a second home. He now knows that he can pay for an Ivy League education when his kids come of age. He also knows that retirement, when it happens, will actually be fun because he's already got multiple income streams that are independent from his job.Â  Strategy #6: Protect Your Prime Earning YearsÂ  While Sameer is busy creating additional income streams and growing his investments, the best laid plans can be torn asunder by an illness, an accident, or even job loss. This is why his emergency fund, and his insurance policies are his biggest assets when things go wrong.Â  Let's start with emergency funds: how much money Sameer needs is determined by how much his monthly outflow is, and how much (and what type) of insurance he has. Generally, having a six month buffer can give most people enough time to find a new job, recover from an accident, and bounce back from an illness.Â  Income Protection Insurance is a great way for Sameer to safeguard his income in the event of unforeseen circumstances. By providing a steady income stream, these plans will ensure that Sameer's family can maintain their lifestyle, and that they aren't financially stressed during difficult times. Moreover, some income protection plans also provide debt coverage and inflation protection.Â  Medical inflation is holding steady at 14% at the moment. Which means that Sameer needs to ask himself some crucial questions:Â Can his health insurance policy cope?Â Does he have health insurance of his own, aside from the group health insurance cover his employer provides?Â Answering these questions will be an investment Sameer's family will be grateful for, if the worst happens.Â  Consider making this investment yourself - after all, it's better to have something and not need it, than the other way around.Â  Strategy #7: Be FlexibleÂ  This final strategy ensures that when opportunity knocks, Sameer is ready. Every successful investor has a story of a windfall that occurred because they were in the right place at the right time. As Sameer's financial literacy grows, so will his ability to consume financial news, and identify investment opportunities that are headed his way.Â  If he doesn't have the time to monitor the markets himself, relying on trusted experts is always a strong strategy. Between his stock brokerâ€™s app and the Research Recommendations, Research Ideas and stock baskets, Sameer can prime himself to be at just the right place, when that once-in-a-lifetime opportunity presents itself.Â  Conclusion As we saw in with Sameer, navigating your 30s is all about finding balance: between ambition and reality, between work and personal life, and ultimately, between earning and investing. The power of compounding, disciplined savings, and smart financial strategies can transform your financial future. By setting clear goals, living within your means, leveraging the right investment tools, and staying flexible, youâ€™re not just securing your financial stability; youâ€™re building the life youâ€™ve always envisioned. Remember, itâ€™s not just about working harder; itâ€™s about making your money work harder for you. Whether youâ€™re taking the first steps like Sameer is, or refining your investment approach, the time to start is now. With the right strategies and tools at your disposal, you can achieve financial freedom, not just in retirement, but throughout your life.Â  The views and investment tips expressed by investment experts on Moneycontrol.com are their own and not those of the website or its management. Moneycontrol.com advises users to check with certified experts before taking any investment decisions. "
Dr. CK Narayan,http://www.moneycontrol.com/gamechangers/cknarayan?utm_source=bottomfive,general,NA,
Newsletter with Stock & Index F&O trading advice and market analysis ,http://www.moneycontrol.com/gamechangers/cknarayan?utm_source=bottomfive,general,NA,
"India, China discuss resumption of direct flights and civil aviation cooperation",https://www.moneycontrol.com/news/india/india-china-discuss-resumption-of-direct-flights-and-civil-aviation-cooperation-12820408.html,World," September 12, 2024 / 14:37   ","India and China on Thursday discussed ways to strengthen cooperation in the civil aviation sector, including the resumption of direct flights between the two countries. Civil Aviation Minister K Rammohan Naidu, Civil Aviation Secretary Vumlunmang Vualnam and other senior officials met with representatives from China on the sidelines of the Asia Pacific Ministerial Conference on Civil Aviation in the national capital. In a post on X, Naidu said he along with senior officials had a courtesy meeting with a Chinese delegation led by Song Zhiyong. The meeting focused on the exchange of views regarding ”further strengthening civil aviation cooperation between the two countries, especially promoting early resumption of scheduled passenger flights between us,” the minister said in the post. Later, Naidu told reporters that the Chinese side mentioned about resumption of direct flights but no decision has been taken. A decision will be taken after discussions with the external affairs ministry and other stakeholders. Currently, there are no direct flights between India and China. The services stopped at the time of coronavirus pandemic. IndiGo and Air India had flight services to China.
       "
'We don't eat cats and dogs': German foreign ministry to Trump after his pet-eating claims,https://www.moneycontrol.com/news/world/we-dont-eat-cats-and-dogs-german-foreign-ministry-to-trump-after-his-pet-eating-claims-12820285.html,World," September 12, 2024 / 13:08   ","Germany's foreign ministry mocked U.S. Republican presidential candidate Donald Trump's false assertion about immigrants eating pets in a post on the social platform X on Wednesday while pushing back against his criticism of German energy policy. Trump amplified a false claim in Tuesday's debate with Democratic Vice President Kamala Harris that numerous Haitian immigrants in Springfield, Ohio, were stealing residents' pets or taking wildlife from parks for food. He also attacked Harris' bid to move the country towards what she says will be a more diverse and sustainable mix of energy sources, saying Germany had tried and failed to give up fossil fuels. ""Like it or not: Germany's energy system is fully operational, with more than 50% renewables. And we are shutting down â€“ not building â€“ coal & nuclear plants. Coal will be off the grid by 2038 at the latest,"" the foreign ministry said in a post on X, formerly known as Twitter. ""PS: We also don't eat cats and dogs. #Debate2024"" The economy ministry, which is also run by the Greens party, retweeted the post, saying: ""New coal-fired power plants? No way!"" Chancellor Olaf Scholz has not directly endorsed Harris but praised her in July as a ""competent and experienced politician who knows exactly what she is doing"" and who could well win the U.S. election. Germany was a frequent focus of Trump's ire during his 2017-21 term as president due to its trade surplus with the United States and low spending on defence. Trump vows to impose higher tariffs on imports if elected and to condition U.S. support for members of the NATO military alliance on them spending the agreed 2% of GDP on defence. German officials have said they expect to meet the 2% target this year.
       "
Trump's claim of sending Taliban's Abdul a photo of his house sparks meme frenzy after Harris debate; here's why,https://www.moneycontrol.com/news/world/trumps-claim-of-sending-talibans-abdul-a-photo-of-his-house-sparks-meme-frenzy-after-harris-debate-heres-why-12820242.html,World," September 12, 2024 / 12:06   ","Republican Presidential candidate Donald Trump's claim that he had sent a Taliban leader named 'Abdul' a photo of his own house in 2021 during the much-anticipated debate with Democratic Presidential candidate Kamala Harris on Tuesday has sparked a meme frenzy on the internet. Recalling his role as the President in negotiating with the Taliban before the 2021 withdrawal of US troops from Afghanistan, Trump stated during the widely televised debate that he had sent a photo presumably as a threat to the Abdul- a Taliban leader- and asked him to instruct his snipers to stop killing the US troops in Afghanistan. ""He is still the head of the Taliban. & I told Abdul don't do it anymore, you do it anymore you're going to have problems. And he said why do you send me a picture ofmy house? I said you're going to have to figure that out, Abdul. & for 18 months we had nobody killed,"" Trump said at the debate. Notably, Hibatullah Akhundzada has been the head of the Taliban since 2016 and it’s unclear who Trump was referring to, however he was most likely referring to Abdul Ghani Baradar, one of the Taliban’s negotiators with the U.S. The withdrawal of the US troops from Afghanistan in 2021 has been widely viewed as a failure of the Biden administration, especially after 13 soldiers were killed in a suicide bombing. Following Trump's suggestion, social media users flooded the internet with memes. “Now that the dust has settled, can we go back to why Trump sent a guy named Abdul a picture of his house?”, a user wrote on X.  Now that the dust has settled, can we go back to why Trump sent a guy named Abdul a picture of his house? The.Ink, from Anand Giridharadas (@AnandWrites) September 11, 2024 Another one said, “I wonder if Trump really gonna send Abdul that picture of his house tho ??” LEAKED: Kamala Harris Presidential Debate Prep Footage. pic.twitter.com/gTTXIv53ON Valuetainment Media (@ValuetainmentTV) September 10, 2024  Shared a video with the caption, “This what happens when Trump shows #Abdul his house,” a third user mocked Donald Trump.The first presidential debate between Vice President Kamala Harris and former President Donald Trump drew an estimated 67.1 million viewers across 17 television networks — blowing well past the 51 million who watched the Republican nominee take on President Joe Biden in June.
       "
Biden dons Trump 2024 Hat in unlikely bipartisan gesture at 9/11 commemoration,https://www.moneycontrol.com/news/world/biden-dons-trump-2024-hat-in-unlikely-bipartisan-gesture-at-911-commemoration-12819968.html,World," September 12, 2024 / 09:57   ","During a solemn day of remembrance onÂ September 11 at the 9/11 memorial sites, President Joe Biden made an unexpected gesture of bipartisanship by briefly wearing a Trump 2024 baseball cap. This happened at the Shanksville Volunteer Fire Department in Pennsylvania, where Biden spoke to local fire officials and families of victims of United Flight 93. After a Trump supporter in the crowd urged him to put on the cap, Biden complied in a moment that quickly spread across social media. ""Thanks for the support, Joe,"" the Trump campaign wrote on social media.Thanks for the support, Joe! pic.twitter.com/GeNDXWEHViTrump War Room (@TrumpWarRoom) September 11, 2024 Read more:Â US Presidential debate 2024: Trump, Harris clash over economic plans, abortion rights. Top takeaways The president and vice president Kamala Harris had earlier joined former president Donald Trump and other dignitaries at the Ground Zero ceremony in New York City, marking the 23rd anniversary of the September 11 attacks. The event saw the reading of victims' names and a series of tributes by families, with no formal remarks by officials. Following the New York event, Biden and Harris also visited the Flight 93 memorial site in Pennsylvania and later paid respects at the Pentagon, where they laid a wreath in honour of those lost during the 2001 attacks. Biden issued a statement, recalling the unity the country showed in the aftermath of 9/11 and the resilience of the American people. The annual rite marks the suicide attacks by al Qaeda terrorists who flew two planes into the World Trade Center and another into the Pentagon. A fourth plane went down in a Pennsylvania field after passengers stormed the cockpit. (with inputs from agencies) "
"Taylor Swift, Post Malone win best collaboration at MTV's Video Music Awards",https://www.moneycontrol.com/news/world/taylor-swift-post-malone-win-best-collaboration-at-mtvs-video-music-awards-12819952.html,World," September 12, 2024 / 07:32   ","Taylor Swift and Post Malone landed the best collaboration trophy for their pop song ""Fortnight"" to kick off MTV's annual Video Music Awards on Wednesday. Swift, on a break from her record-setting Eras Tour, went into the red-carpet ceremony with the biggest stack of nominations among all artists, with 12. Winning the first award of the night, she praised Malone as ""ridiculously talented"" and ""unfailingly polite."" ""It has taken me forever to get him to stop calling me ma'am,"" she said next to Malone on stage at the UBS Arena outside New York City. Malone returned the compliments, calling megastar Swift ""absolutely one of the most kind and talented people I've ever had the honor of knowing."" The black-and-white ""Fortnight"" video was released in April to accompany the first single from Swift's album ""The Tortured Poets Department."" The video shows Swift in a bleak hospital, a setting she said reflected what she was seeing in her head as she wrote the ""Tortured Poets"" songs. Malone said he watched Swift direct the video while she was strapped to an operating room table on the set. ""It was pretty bad ass,"" he said. ""Fortnight"" was competing for the evening's top honor â€“ video of the year â€“ against Billie Eilish's ""Lunch,"" Eminem's ""Houdini,"" SZA's ""Snooze"" and others. Eminem opened the show with ""Houdini"" before country singer Jelly Roll joined him for their hit collaboration ""Somebody Save Me."" Katy Perry was set to be honored with the Michael Jackson Video Vanguard Award for her lifetime work.
       "
Dollar firm as inflation data douse bets for big Fed rate cut,https://www.moneycontrol.com/news/currency/dollar-firm-as-inflation-data-douse-bets-for-big-fed-rate-cut-12819949.html,World," September 12, 2024 / 07:24   ","The dollar traded near a four-week high versus the euro on Thursday after signs of some stickiness in US inflation reinforced expectations that the Federal Reserve would avoid a super-sized interest rate cut next week. Meanwhile, a quarter-point rate reduction from the European Central Bank (ECB) is widely expected later on Thursday, with investors anxious for hints on how soon the monetary authority will cut again. The dollar gained against the yen, following a turbulent session on Wednesday that saw the U.S. currency plunge as much as 1.24% to the lowest this year before recovering all its losses after the consumer price data. Early on Wednesday, Bank of Japan board member Junko Nakagawa reinforced the central bank's tightening bias by saying low real rates leave room for further rate hikes. Another BOJ board member, Naoki Tamura, takes to the podium on Thursday. The US consumer price index (CPI) rose 0.2% last month, matching the advance in July. But excluding the volatile food and energy components, the gauge climbed 0.3%, accelerating from the previous month's 0.2% increase. As a result, traders essentially priced out the chances of a 50-basis point (bp) rate cut on Sept. 18, paring the odds to 15% versus 85% probability for a 25-bp reduction. However, there are still 104 bps of cuts priced by year-end, meaning markets still expect a 50-bp cut at either the November or December meeting. The dollar rose 0.38% to 142.905 yen as of 0031 GMT, after dipping as low as 140.71 on Wednesday for the first time since Dec. 28 following Nakagawa's comments. However, the failure of the yen to sustain its gains ""has left signs of downside capitulation at the 140.71 low, â€¦ opening the way for a recovery back towards 145.50,"" said Tony Sycamore, an analyst at IG. The dollar-yen pair tends to track US long-term Treasury yields, which bounced back forcefully after dipping to a 15-month low of 3.605% on Wednesday, and were ticking up in Asian time on Thursday to last stand at 3.6609%. The euro eased to $1.1007, sticking close to Wednesday's low of $1.1002, the weakest since Aug. 16. The ECB lowered its deposit rate to 3.75% in June and an array of policymakers have already backed another cut, suggesting their debate is likely to focus on how quickly borrowing costs need to fall in subsequent meetings. Sterling edged lower to $1.30360, after dipping as far as $1.30025 in the previous session for the first time since Aug. 20. The Swiss franc was also on the back foot, with the dollar gaining 0.08% to 0.8529 franc, after touching the highest since Aug. 21 at 0.8544 franc on Wednesday.
       "
